n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,3.123169413077841e-05,0.9999687534900585,8.154199902508404e-09,7.37498227246841e-10,5.924112506184994e-09,2210.552627261714,9.694511477586309e-13,0.2912149938971009,1205751.5954643718,3.2654114557558733e+25,2.02016243657388e-15,0.0,0.0,0.0,0.0,1.5672178416379852e-23,3.5949221825488315e-23,1.1629378524927282e-19
3.22e+22,1.324553313390493e-05,0.999986752093602,1.629641541719909e-09,1.8041847061488328e-10,5.632040375364964e-10,1831.103600499023,0.05481334496675357,0.29096704918598726,-6.422422279270962e+18,3.2659290739072076e+25,2.0165671018670765e-15,0.0,0.0,0.0,0.0,1.1045854313147074e-23,2.618253547730279e-23,1.021426320147246e-19
3.22e+22,2.0476939087078657e-06,0.999997952254179,3.572676875024251e-11,4.456950321966266e-12,1.1728580626417345e-11,1791.8710252951075,7.021937837774514,0.3442721020286207,7.794635824682651e+23,3.167091395611375e+25,2.439483183802131e-15,0.0,0.0,0.0,0.0,1.3511707728885254e-23,3.2297649158573867e-23,1.3249814655685437e-19
3.22e+22,8.114126992583254e-05,0.9999187537628546,4.146762450649669e-08,3.0597240709057268e-09,6.043987102388708e-08,2968.0093490196778,0.4319826675126014,0.2919390846411571,5.911572023172885e+20,3.2638156962531635e+25,2.0289153071741325e-15,0.0,0.0,0.0,0.0,2.9571746115228744e-23,6.416464924454509e-23,1.4913493100010265e-19
3.22e+22,2.8483416651394802e-06,0.99999715152139,1.0488863641621218e-10,1.2435318276351426e-11,1.9620913535728677e-11,1665.7322784943717,1.3662744863543193,0.293048188202586,1.3622379483392203e+22,3.261005351101128e+25,2.0300072070396477e-15,0.0,0.0,0.0,0.0,9.495757244130602e-24,2.286583775046619e-23,9.741313644360709e-20
3.22e+22,5.710276141011008e-05,0.999942844595286,2.1067524519645946e-08,1.5632521018845888e-09,3.001252717294384e-08,2930.6666199984966,1.2852928310939931e-12,0.29169343729175057,7734165.554319637,3.2644132455555956e+25,2.027048624145602e-15,0.0,0.0,0.0,0.0,2.8701380880063707e-23,6.242628021311069e-23,1.4723595408532117e-19
3.22e+22,4.5217472365951974e-05,0.9999547490966153,1.3914730656673432e-08,1.050904393054842e-09,1.8465383834604075e-08,2824.6427444066426,0.012935481764460861,0.29162308296745115,-8.308716810459973e+17,3.264559662400328e+25,2.026034503186415e-15,0.0,0.0,0.0,0.0,2.6371193504565037e-23,5.777141093760197e-23,1.4232596678210625e-19
3.22e+22,2.323788802800944e-06,0.9999976760519295,1.0201663731598218e-10,8.734549295850821e-12,4.8516584204469215e-11,1918.9410900646265,3.5193647230305802,0.3052417740462124,1.6289910190326246e+23,3.2385267169893846e+25,2.1190437615658955e-15,0.0,0.0,0.0,0.0,1.2735744507782841e-23,2.9986023804157214e-23,1.1274008666320846e-19
3.22e+22,2.583134035577869e-06,0.9999974167701072,6.068720381092859e-11,6.6789445940768145e-12,2.8490945485757407e-11,1923.901970533053,4.715908554226902,0.3160997814973985,3.242578240132326e+23,3.2207658743500013e+25,2.202632497652097e-15,0.0,0.0,0.0,0.0,1.3413277354082318e-23,3.159812311249152e-23,1.1924266928307144e-19
3.22e+22,2.7050580888865455e-05,0.9999729393737765,6.599710415916962e-09,6.904112839512999e-10,2.7552130318408637e-09,1912.928942711105,0.025780048729365193,0.29101849615011016,-2.316060523936758e+18,3.265822384451269e+25,2.017328491271916e-15,0.0,0.0,0.0,0.0,1.1935568515252696e-23,2.808272978452419e-23,1.0507564802071597e-19
3.22e+22,1.3482544588595593e-05,0.9999865149198871,1.654398116655735e-09,1.7452632316254693e-10,7.065998988634951e-10,1909.7044016836053,0.15960263268417807,0.29104562191063155,1.39092623265481e+19,3.265753414184346e+25,2.017497002651359e-15,0.0,0.0,0.0,0.0,1.1901034002626153e-23,2.8009534849321537e-23,1.0497269942165437e-19
3.22e+22,4.3051589147242925e-05,0.9999569190753271,1.4260431001663432e-08,1.1812830147689573e-09,1.3893811624697925e-08,2460.863880914145,0.12493696486510102,0.29139958135165156,1.9428429709379e+19,3.2650182205200543e+25,2.022679427024044e-15,0.0,0.0,0.0,0.0,1.9498482789652924e-23,4.3853886919248636e-23,1.264301555634644e-19
3.22e+22,2.8315709107978786e-05,0.9999716706587649,5.249596838227259e-09,3.811134077393317e-10,8.001416780307199e-09,3018.3782913700566,1.0556689237103998,0.29306448314277717,7.223502045957877e+21,3.261112794498758e+25,2.036916053026714e-15,0.0,0.0,0.0,0.0,3.092092473345686e-23,6.686902751829263e-23,1.5229519543853139e-19
3.22e+22,5.824665817846997e-05,0.9999417011735332,1.8892114223978545e-08,1.3561529079600651e-09,3.192002124588956e-08,3226.00500492281,0.1891752971496657,0.29193218930439635,3.2645890592458924e+19,3.2638974371763462e+25,2.0301683458853716e-15,0.0,0.0,0.0,0.0,3.6108403301237833e-23,7.705290956899136e-23,1.6163979888514298e-19
